comment_id,author,text,like_count,reply_count,published_at,updated_at
UgwMBGJP7qK2v_xS4rZ4AaABAg,@ChiokDorar,❤❤,2,0,2026-04-29T08:42:34Z,2026-04-29T08:42:34Z
Ugyg2u-PAzxHLhwmR-94AaABAg,@eggyxo1861,Who’s Here After Ice Man 🧊,7,1,2026-06-05T05:30:29Z,2026-06-05T05:30:29Z
UgwaCRMeNCjGq-a19Fx4AaABAg,@AR4ace,Rip Tay Keith,1,0,2026-06-19T02:49:17Z,2026-06-19T02:49:17Z
UgzeYzf3EYZ7ojUh2Sx4AaABAg,@fredieu23,Just caught the Michael Jackson line with j Cole,1,0,2026-05-04T04:22:35Z,2026-05-04T04:22:35Z
UgxRjxFyVYMrz7j9HFp4AaABAg,@EmmanuelMedel-t6u,Hace 2 años broo y mañana  pierdes 🦉🔥🔥😭,2,0,2026-05-04T06:56:26Z,2026-05-04T06:56:26Z
Ugx25VlXfZdjnIFVSGB4AaABAg,@Creativetandovuyo,This is the one I still say that God damn,0,0,2026-05-06T08:36:47Z,2026-05-06T08:36:47Z
Ugzo7BsRVODzU-BhGNl4AaABAg,@cameron-w7d3l,It reminds me of OG Drake,0,0,2026-05-14T03:37:45Z,2026-05-14T03:37:45Z
UgyV7bQEzB6ivwDC2FB4AaABAg,@gamingfrag1322,Top song,7,0,2026-05-31T11:08:58Z,2026-05-31T11:08:58Z
UgzYlu_7cGjdSePnQIp4AaABAg,@TIsnice3,DAVE FREEEEEEEEEE’s,2,0,2026-05-05T02:37:36Z,2026-05-05T02:37:36Z
UgwDIPrutRbKZNCaMSN4AaABAg,@drkele,This might be the best song of last 5 yrs,7,0,2026-05-27T17:37:08Z,2026-05-27T17:37:08Z
UgxFxxDlZq9pDmEyTVZ4AaABAg,@punishedsoul,2:56 machine gun bars .,3,0,2026-07-03T03:40:31Z,2026-07-03T03:40:31Z
UgzrnygIlFhZdVFptLV4AaABAg,@Doudedl,2:25 is violent !!!,2,0,2026-05-21T09:26:22Z,2026-05-21T09:26:22Z
Ugzb9llDBXhte6n9vgF4AaABAg,@canada-d6p,drake won,26,4,2026-07-08T18:23:43Z,2026-07-08T18:23:43Z
UgyqNIM4t4YkeVl3LVd4AaABAg,@Ssaafal999,and they say kdot won.,22,4,2026-05-27T15:22:23Z,2026-05-27T15:22:23Z
UgxhvKBp6pRo1LL2jv94AaABAg,@Jaxer22,2 YEARS?!?!,7,0,2026-06-29T01:40:58Z,2026-06-29T01:40:58Z
UgzjkbD5X2aWA5yp7kR4AaABAg,@freshhforlife,i was really really tryna keep it PG 😂😅,5,0,2026-05-30T18:07:10Z,2026-05-30T18:07:10Z
UgwKior4HyUkRmsIiER4AaABAg,@traphouseowl,This is actually a rap song not some pop bs,4,0,2026-06-13T15:39:31Z,2026-06-13T15:39:31Z
Ugx4gg4dPfHEF8e1Xyt4AaABAg,@StreetLogicTv,🥶🥶,1,0,2026-05-12T14:37:42Z,2026-05-12T14:37:42Z
UgwElO0QZeoicnSwzMJ4AaABAg,@ISAGTrussme,W,2,0,2026-05-16T18:33:07Z,2026-05-16T18:33:07Z
Ugx9Jlah5e0uMxXoUMd4AaABAg,@BackseatWatching,yo when i make it imma have a chain and just like carry it in one hand and then i only have one hand thats hard AF,1,0,2026-06-06T11:55:32Z,2026-06-06T11:55:32Z
Ugzb5YSjt0Jfex-yWRp4AaABAg,@CBLASTMCB,Who here in 2026 right before ICEMAN drops?,1,0,2026-05-01T18:46:49Z,2026-05-01T18:46:49Z
UgxTFLWkfX3V26Ssp-Z4AaABAg,@preciousndangano6760,🔥,0,0,2026-06-18T13:05:02Z,2026-06-18T13:05:02Z
UgwEUoXpz17uU09n3QJ4AaABAg,@LUNGELOHANDSOMENKOSI,Drake,3,0,2026-04-29T19:20:40Z,2026-04-29T19:20:40Z
UgxAt81qrXaxIEfgASx4AaABAg,@Setha300,Seth was here,2,0,2026-05-15T02:54:06Z,2026-05-15T02:54:06Z
UgyJWhPuaWOTHWZT2mR4AaABAg,@tkayrareking-,Bro thought he was eating 😂😂,1,0,2026-05-14T04:31:48Z,2026-05-14T04:31:48Z
