comment_id,author,text,like_count,reply_count,published_at,updated_at
UgxwN0RsZamBnLiVNMR4AaABAg,@Tsumvaya_YouTube,"Shit did not age well. Fronting just to get smoked, woke up the west coast.",2,0,2024-07-07T23:00:28Z,2024-07-07T23:00:28Z
Ugw6BCfoOqeUuefo64R4AaABAg,@TopLineFrenchies,I'm one away from Michael. Beat it beat it beat it 🎵🎶,0,0,2026-02-18T17:53:32Z,2026-02-18T17:53:32Z
Ugz0hGITowi99n2aJxt4AaABAg,@sardedarcel,Who here after the what. Big as the what.😂😂😂😂 2025,5,0,2025-02-11T02:25:31Z,2025-02-11T02:25:31Z
Ugzaz4XqOZOAXixLeiN4AaABAg,@emerald5772,This song doesn't hit as hard knowing drake kinda creepy,2,0,2024-09-04T03:33:41Z,2024-09-04T03:33:41Z
UgwxBVLDP19-a2Oj-_54AaABAg,@Oxsibi60,Bro slow this shit too .9 omg,1,0,2024-11-24T00:43:53Z,2024-11-24T00:43:53Z
UgzQ3Oerj07hgpG9IA94AaABAg,@ElmOworlD9,😅😅😅😅😅,1,0,2025-08-03T08:13:32Z,2025-08-03T08:13:32Z
Ugwsnb9X7kjr-uREQA14AaABAg,@valeriasoto9621,𝙺𝚎𝚎𝚙 𝚒𝚝 𝚞𝚙 𝚠𝚒𝚝𝚑 𝚝𝚑𝚎 𝚕𝚒𝚝,0,0,2024-08-12T05:30:34Z,2024-08-12T05:30:34Z
Ugwa1HMfkuJJ_ZvsmrB4AaABAg,@valeriasoto9621,𝚆𝚑𝚘 𝚒𝚜 𝚑𝚎𝚛𝚎 𝚊𝚏𝚝𝚎𝚛 𝚖𝚞𝚜𝚒𝚌 𝚎𝚊𝚛 𝚋𝚞𝚍𝚜,0,0,2024-08-07T07:35:51Z,2024-08-07T07:35:51Z
UgzlSOYmYSRAwz70X3J4AaABAg,@PeaceQueefer,? Send hate ? Don't try acting cool now. Keep proving me right. Hurry up.,0,0,2026-08-24T03:11:01Z,2026-08-24T03:11:01Z
UgwdXK2EEBjB5FmH3i14AaABAg,@anthonymutale6613,J cole's verse aged like milk,1,1,2025-10-10T16:32:03Z,2025-10-10T16:32:03Z
Ugzzw5Zlly2LmkUvqLF4AaABAg,@Improvtrx,Bro J.cole stole the mic 😂,0,0,2024-08-02T06:32:08Z,2024-08-02T06:32:08Z
UgyQUborklpOhgG-Qa94AaABAg,@mellothaman5113,"If you’re here . I recommend this song , then I recommend doing your research to find out who’s really the U N O",0,0,2024-05-26T01:27:36Z,2024-05-26T01:27:36Z
Ugzd8Yt64V91qqLK4Nt4AaABAg,@juneux4522,cıokgusel,0,0,2024-07-27T15:36:58Z,2024-07-27T15:36:58Z
UgwyvMqdWI5nmKI4FcZ4AaABAg,@steveab858,This song better than not like us so Kendrick got mad at drake for nothing 😅😂😂,0,0,2025-02-17T18:03:46Z,2025-02-17T18:03:46Z
UgzcZfnaFdwnO3Wo3Yt4AaABAg,@Stokozz,Who's here after Drake beat MJ's record for most 1# Singles 👊,3,0,2026-05-27T09:48:51Z,2026-05-27T09:48:51Z
Ugx0HQyNeCHWoEVXR4h4AaABAg,@valeriasoto9621,𝚆𝚘𝚔𝚎,0,0,2024-08-12T05:33:55Z,2024-08-12T05:33:55Z
UgyWE83wy9RT7TBT6vN4AaABAg,@jimmydurham9318,Did he ever tie Michael?,0,0,2024-05-30T04:58:04Z,2024-05-30T04:58:04Z
Ugy3KS1LCTYCtomDlud4AaABAg,@FunkLillian-z3c,Napoleon Roads,0,0,2024-09-02T14:09:28Z,2024-09-02T14:09:28Z
Ugysz6iQ6DCgMUk3moR4AaABAg,@25_September,Wtf is that drawing of? A possessed goat?,1,1,2025-12-12T02:40:19Z,2025-12-12T02:40:19Z
UgyFzyl9sh7J-jAiIbl4AaABAg,@simeizhang7055,shi t,0,0,2024-05-10T01:05:58Z,2024-05-10T01:05:58Z
UgwqRO5SULvGYI1vDaF4AaABAg,@rwilliams4639,"“Big as the Super Bowl” eh? 

K. Dot headlining Super Bowl 59, February 2025 😅 yikes",9,0,2024-09-08T23:40:06Z,2024-09-09T23:13:17Z
Ugw-Up3FdAkB0JhF0oV4AaABAg,@GIVEMEYOPAIN,Muhamad Ali never ducked a fight in his life. He also said freinds are extremely rare. lol This is what happens when you get too cute.,3,0,2024-12-11T17:51:26Z,2024-12-11T17:51:26Z
Ugws60esY_f2rBXjq0x4AaABAg,@LuTerenceTianruiBgss,bouta bust bruh,1,0,2024-07-20T07:27:23Z,2024-07-20T07:27:23Z
Ugy-zesmuaB_bm8CSp94AaABAg,@xënuingabiré,like GRAH : :,0,0,2024-08-10T19:22:35Z,2024-08-10T19:22:35Z
Ugwm8yAbnOihhJRGSNJ4AaABAg,@klahowya32,"Fact:only kendrick and cole are emcees out of those 3. There is that old addage ""MC means move the crowd. Drake moves the crowd but emcee always meant u write your own shit, or a hefty majority. Soooo..make of that what u want",3,0,2025-06-17T06:49:21Z,2025-06-17T06:49:21Z
Ugzs61tcCjcLU9TN-zl4AaABAg,@dgayle2348,"People saying Cole was the one who triggered Kendrick, but it was entirely Drake. Didn't yall hear his bars before Cole's verse? He was egging Kendrick on. ""Gon head say it then, who the goat?"" (knowing realistically most will either say him or Kendrick) ...it's just you and Cole (or in other words not that other guy)",1,2,2024-06-18T00:07:04Z,2024-06-18T00:07:22Z
UgxCNeGL6GLXbskSnnR4AaABAg,@everythingiseverything02,All Hail King Kindrick. Y’all wasn’t really like that 😂😂,1,2,2024-06-09T12:34:01Z,2024-06-09T12:34:01Z
